X1	X2	
5.93	5.17	
8.45	9.52	
3.05	3.89	
1.34	3.14	
7.93	1.74	
7.48	9.30	
6.47	3.72	
1.53	9.81	
8.61	9.57	
3.12	1.34	
2.42	8.17	
1.95	0.94	
5.25	8.18	
2.13	7.94	
6.87	6.75	
7.68	7.37	
6.54	1.16	
6.16	7.39	
1.80	2.44	
5.57	6.26	
9.48	4.00	
0.16	2.02	
0.69	2.78	
4.60	1.77	
0.03	5.32	
2.47	6.03	
6.14	5.98	
3.84	7.41	
4.78	0.36	
9.33	2.58	
8.05	2.13	
2.32	0.74	
3.33	8.04	
9.17	1.91	
3.25	1.94	
7.28	3.62	
3.67	5.23	
4.60	5.06	
0.26	8.29	
9.92	3.61	
5.21	4.76	
2.38	0.00	
4.98	7.79	
0.35	4.66	
6.73	5.76	
4.27	9.67	
5.78	2.70	
5.64	7.95	
8.97	7.66	
4.07	3.70	
9.16	5.57	
7.84	5.71	
4.12	1.78	
8.74	8.44	
9.23	1.67	
0.81	4.03	
6.85	6.50	
3.94	2.01	
7.12	6.82	
7.59	2.62	
4.16	5.18	
6.78	3.88	
8.75	0.56	
2.51	2.15	
3.86	7.83	
1.32	0.90	
1.93	7.26	
4.37	2.57	
3.68	0.34	
4.36	4.17	
6.35	0.23	
0.09	7.78	
6.03	7.80	
2.19	3.67	
2.26	6.22	
0.20	5.01	
5.37	0.40	
0.97	0.03	
6.53	0.64	
0.42	9.57	
8.07	3.36	
6.11	5.48	
6.91	5.69	
5.86	7.97	
7.01	4.70	
8.57	8.15	
8.02	6.74	
6.95	5.27	
5.46	6.98	
8.32	6.96	
5.06	4.26	
8.73	4.73	
7.67	2.03	
7.97	6.20	
3.69	1.55	
7.56	0.39	
5.87	9.77	
1.76	1.94	
7.11	0.63	
1.90	5.86	
5.71	4.97	
7.85	4.53	
3.67	1.47	
6.21	4.83	
5.15	8.23	
4.24	4.25	
1.22	1.97	
9.60	1.60	
3.81	0.10	
1.21	9.36	
6.51	8.85	
3.34	2.25	
2.59	9.31	
5.55	8.64	
0.54	1.91	
3.85	9.54	
5.84	9.30	
4.49	2.64	
3.66	6.72	
0.13	7.38	
0.67	9.02	
9.69	0.79	
6.01	3.31	
7.50	2.76	
0.73	6.95	
4.12	3.51	
2.04	0.83	
1.46	6.14	
4.19	9.57	
7.11	1.48	
9.96	0.79	
8.48	3.18	
8.09	8.12	
5.64	6.33	
9.71	3.86	
2.73	3.62	
3.82	9.88	
1.93	9.74	
5.26	7.86	
0.37	5.43	
0.96	2.77	
0.40	0.32	
9.85	6.84	
5.46	4.91	
9.13	4.63	
9.30	0.23	
5.16	3.92	
4.23	5.91	
0.28	0.87	
4.75	5.86	
7.75	2.87	
6.61	3.77	
5.88	6.81	
7.75	9.64	
8.88	5.92	
6.78	2.29	
6.42	3.56	
6.78	2.27	
6.11	8.01	
6.80	4.18	
2.91	8.64	
1.55	7.25	
7.72	9.74	
9.82	8.37	
2.53	5.22	
5.61	2.32	
3.36	4.39	
2.21	9.71	
3.29	6.12	
8.18	4.49	
6.94	6.28	
5.92	9.24	
4.81	1.58	
8.22	8.26	
0.27	0.61	
5.38	5.77	
4.98	1.90	
5.77	8.76	
8.30	7.37	
5.47	1.83	
4.78	8.78	
8.80	4.48	
9.64	4.27	
9.67	9.71	
5.87	1.76	
5.59	6.20	
8.16	6.28	
9.97	5.78	
8.36	8.38	
5.68	1.78	
4.20	1.82	
2.64	3.70	
8.23	9.49	
4.66	8.62	
6.41	8.07	
6.58	9.71	
6.92	3.39	
0.73	8.19	
7.65	0.58	
3.11	5.62	
7.56	5.23	
3.27	9.59	
0.92	4.56	
9.05	7.78	
5.24	0.24	
6.38	1.50	
3.86	8.00	
7.08	2.59	
0.93	2.36	
2.65	4.54	
2.71	9.12	
9.88	1.68	
1.37	1.78	
5.10	8.26	
9.27	3.17	
7.41	2.57	
9.61	7.85	
7.59	9.98	
6.81	6.15	
8.71	2.86	
3.40	6.16	
6.51	4.47	
3.41	5.50	
2.32	8.63	
1.23	0.97	
9.20	6.88	
3.73	0.26	
2.15	0.23	
8.17	6.82	
6.91	2.85	
2.62	5.72	
7.60	1.17	
6.29	5.68	
2.60	3.10	
6.65	0.21	
9.76	8.15	
6.86	8.33	
6.49	1.68	
1.91	3.97	
7.69	3.01	
4.09	1.32	
4.72	9.91	
9.20	2.59	
1.39	9.75	
2.54	3.29	
8.94	0.33	
9.97	0.26	
0.55	2.21	
3.10	6.87	
7.15	7.68	
9.01	0.15	
0.78	0.66	
4.58	5.14	
8.72	6.25	
2.42	2.09	
1.25	7.90	
0.74	3.64	
8.93	5.56	
1.81	9.99	
0.49	8.07	
5.00	2.03	
0.77	8.71	
8.12	4.24	
9.40	3.83	
7.51	1.47	
4.52	0.41	
1.26	6.31	
3.04	0.09	
1.77	6.60	
7.83	4.03	
3.71	5.92	
5.36	4.86	
0.66	3.41	
1.70	9.67	
9.45	3.05	
3.42	0.56	
3.95	6.75	
0.25	7.49	
1.31	0.03	
0.25	1.25	
2.15	3.83	
4.55	3.47	
3.04	1.12	
7.88	4.13	
3.80	2.40	
3.39	6.77	
4.35	9.69	
4.73	5.82	
6.07	5.04	
6.45	0.75	
0.05	5.47	
3.93	6.71	
0.76	3.21	
7.50	2.05	
6.62	7.00	
1.57	8.96	
0.51	7.41	
8.20	4.54	
2.35	6.77	
6.72	6.31	
2.43	2.30	
5.19	7.71	
9.40	9.04	
7.01	6.49	
8.82	7.92	
6.01	1.28	
8.79	2.96	
6.67	9.18	
7.34	0.94	
1.41	0.55	
1.86	6.04	
5.93	5.39	
5.21	2.19	
4.74	9.31	
4.03	5.38	
3.41	6.32	
4.74	9.18	
0.98	9.76	
9.53	6.86	
5.78	2.34	
9.91	5.04	
0.98	1.41	
7.94	4.72	
0.96	5.37	
6.24	7.51	
8.63	3.30	
6.00	6.61	
4.33	0.16	
8.62	4.46	
1.33	6.47	
0.80	1.66	
9.25	2.81	
4.41	4.47	
6.67	6.10	
2.71	1.56	
6.18	7.05	
1.45	4.10	
0.61	5.26	
9.06	7.26	
6.91	1.52	
3.26	5.24	
5.07	4.65	
2.03	6.26	
3.05	3.72	
6.18	9.21	
5.17	5.26	
6.80	8.07	
0.34	8.73	
5.61	6.17	
9.15	3.34	
8.33	7.87	
2.92	3.40	
1.09	1.11	
6.18	9.66	
7.85	0.91	
4.11	9.26	
2.49	0.39	
9.87	7.36	
2.40	2.71	
2.88	9.60	
2.02	5.01	
8.06	5.42	
3.58	2.50	
7.56	9.15	
9.28	9.28	
1.48	7.14	
3.86	0.11	
0.85	6.81	
9.01	6.48	
6.83	5.44	
1.37	8.68	
2.82	4.67	
3.94	4.97	
1.93	9.52	
6.88	8.36	
0.99	9.05	
7.23	1.28	
3.58	9.78	
8.68	8.45	
8.98	1.59	
2.01	8.83	
0.64	0.35	
3.98	8.02	
8.01	1.21	
7.40	3.66	
7.97	1.13	
7.86	7.69	
7.66	9.90	
3.61	0.90	
8.90	3.89	
3.01	7.35	
5.19	8.29	
0.56	8.23	
6.70	9.20	
6.58	7.63	
4.81	8.82	
7.35	5.32	
7.78	3.64	
2.29	5.02	
1.21	7.51	
2.35	0.20	
2.13	9.31	
8.96	3.07	
3.79	7.20	
6.08	6.74	
8.63	9.85	
8.94	5.06	
0.78	8.19	
1.61	9.17	
5.85	0.09	
2.30	5.23	
4.81	4.21	
9.68	2.71	
0.99	8.63	
5.37	8.99	
4.05	4.57	
8.41	1.37	
2.33	5.26	
4.55	4.43	
5.56	5.49	
9.61	6.98	
3.21	7.68	
8.89	0.21	
9.82	6.44	
6.57	5.37	
7.61	4.47	
7.39	7.47	
8.24	9.52	
0.52	8.90	
0.48	3.55	
9.53	5.61	
7.52	2.62	
5.48	6.28	
7.97	8.32	
9.99	4.70	
7.74	9.46	
3.68	3.70	
5.46	5.57	
1.01	9.37	
2.98	2.29	
6.42	3.42	
3.77	2.41	
8.44	1.86	
6.28	5.25	
7.38	8.74	
6.40	1.35	
9.87	4.10	
3.01	9.21	
8.29	6.46	
3.16	5.58	
5.87	1.61	
9.16	1.13	
9.16	0.83	
7.89	8.90	
7.79	4.01	
3.77	3.72	
7.67	5.07	
0.98	7.11	
8.14	9.82	
6.97	3.46	
5.09	9.43	
9.04	0.34	
2.00	5.54	
7.90	7.68	
8.40	6.97	
7.60	8.19	
0.34	1.57	
8.93	3.92	
0.82	0.88	
4.25	2.19	
8.96	0.01	
5.44	7.16	
5.51	9.59	
2.86	2.34	
8.79	1.86	
2.64	3.07	
9.65	8.58	
1.56	7.32	
6.14	3.65	
3.60	8.07	
8.60	0.02	
9.99	0.07	
3.86	6.10	
5.08	9.22	
2.46	4.16	
3.47	3.44	
6.92	9.75	
0.23	9.63	
9.60	8.64	
4.63	2.51	
8.32	5.24	
9.84	7.70	
4.56	4.64	
5.30	3.24	
3.80	8.10	
6.13	0.62	
9.94	1.05	
3.85	9.23	
6.46	0.74	
5.76	5.46	
4.49	0.51	
6.17	1.07	
4.59	6.62	
1.17	3.53	
2.21	3.60	
0.22	5.13	
8.81	4.14	
1.76	6.01	
9.66	9.89	
7.43	1.30	
6.93	0.26	
9.14	1.64	
1.13	7.34	
5.92	1.46	
7.54	6.47	
2.96	9.71	
4.01	3.54	
3.67	3.23	
5.84	2.07	
6.43	3.76	
9.01	5.44	
1.88	5.86	
7.54	2.31	
3.18	4.46	
2.47	5.95	
1.28	7.61	
9.54	1.53	
9.49	2.04	
0.55	9.12	
6.99	6.64	
8.14	3.63	
8.62	1.70	
7.41	7.34	
9.49	9.77	
8.38	5.13	
6.09	7.45	
2.19	7.05	
2.30	6.00	
0.51	8.28	
7.89	2.72	
2.01	1.69	
9.04	4.32	
1.91	4.12	
5.32	8.23	
0.69	3.19	
5.32	7.50	
5.70	8.31	
3.35	0.44	
5.45	5.71	
3.30	6.54	
9.19	4.51	
1.46	6.14	
6.27	8.13	
9.27	2.51	
8.42	2.95	
8.64	1.41	
5.16	3.78	
7.01	5.24	
7.18	4.32	
6.57	5.57	
5.11	8.97	
2.48	0.84	
1.36	1.32	
7.63	3.28	
0.84	3.91	
7.47	2.34	
2.36	3.06	
6.89	0.50	
6.24	2.52	
2.73	0.48	
5.28	9.86	
9.55	2.49	
5.51	9.63	
3.35	3.99	
0.51	8.34	
8.06	4.33	
7.92	7.16	
1.72	1.34	
9.71	9.54	
5.46	7.46	
8.36	2.87	
6.01	8.29	
9.56	4.88	
4.06	7.52	
8.32	8.04	
4.46	8.22	
9.34	7.74	
1.03	2.01	
4.64	2.86	
8.33	4.64	
0.76	0.55	
5.04	8.14	
5.73	0.82	
8.85	7.78	
1.07	9.89	
0.55	4.21	
7.39	5.91	
6.11	9.67	
2.88	4.82	
8.82	0.20	
3.12	8.87	
0.14	4.68	
6.70	5.78	
7.26	5.52	
6.04	1.30	
7.04	4.81	
4.64	4.28	
1.26	4.90	
2.12	8.97	
5.59	1.80	
6.30	5.71	
5.00	5.32	
7.06	8.01	
2.11	0.38	
0.28	0.53	
0.44	9.73	
1.43	0.41	
4.00	9.53	
7.28	1.23	
6.08	5.80	
1.37	7.49	
4.69	1.36	
3.32	5.16	
9.52	0.30	
4.60	2.69	
5.46	9.21	
4.03	5.71	
0.50	2.18	
3.81	7.47	
2.00	9.75	
3.45	7.03	
3.50	0.23	
2.34	6.59	
5.95	5.64	
3.36	9.59	
1.43	3.27	
9.36	1.60	
4.30	8.47	
1.61	6.82	
4.70	3.69	
4.07	3.76	
2.14	3.69	
0.45	5.35	
1.99	7.40	
1.46	0.21	
6.42	1.98	
8.23	3.70	
2.10	5.92	
4.05	9.77	
1.15	4.06	
0.61	7.26	
8.30	8.73	
7.09	6.96	
6.98	8.33	
9.62	9.29	
9.36	6.57	
6.79	5.70	
0.34	3.08	
1.60	0.77	
3.85	8.84	
3.84	6.47	
0.12	8.00	
7.53	3.86	
6.75	0.83	
6.99	3.07	
2.20	1.61	
1.64	6.73	
0.12	8.75	
3.88	7.99	
4.67	4.20	
6.88	9.71	
1.77	3.52	
8.82	7.43	
9.18	8.12	
8.12	5.23	
8.57	6.22	
9.83	10.00	
6.02	9.85	
6.67	6.79	
3.62	0.96	
9.61	5.23	
3.68	0.79	
1.96	4.25	
8.76	3.45	
7.59	0.74	
5.37	6.13	
9.01	5.62	
6.46	5.68	
3.02	9.34	
8.01	3.75	
2.56	7.98	
7.95	0.14	
1.01	9.85	
1.64	7.60	
1.35	2.29	
6.39	9.04	
6.54	7.95	
9.35	2.39	
8.56	9.94	
6.87	6.85	
3.51	5.83	
0.86	9.03	
6.87	0.83	
7.31	6.66	
8.49	1.93	
4.86	2.82	
9.12	5.72	
6.79	3.73	
1.66	4.58	
8.13	8.68	
8.02	7.71	
0.52	1.68	
9.34	5.76	
1.71	0.41	
0.94	0.53	
2.92	9.65	
5.60	3.91	
7.03	3.34	
8.22	3.62	
3.08	0.98	
2.53	6.86	
7.25	2.39	
5.94	6.48	
9.04	6.64	
1.43	8.96	
1.75	9.81	
6.76	7.47	
0.06	9.08	
9.68	8.39	
4.13	9.63	
4.59	4.49	
8.52	4.63	
0.46	3.68	
6.53	8.14	
1.83	7.59	
5.46	5.06	
5.13	0.59	
5.57	2.45	
9.89	6.07	
6.49	1.66	
0.40	3.23	
7.87	1.35	
6.71	5.15	
7.00	7.23	
5.06	5.57	
5.50	5.59	
7.05	9.68	
8.44	4.37	
3.53	2.36	
4.07	6.82	
4.17	4.90	
9.66	0.65	
5.88	0.50	
8.95	7.23	
3.81	6.96	
9.97	3.80	
6.65	4.81	
7.47	4.24	
3.97	8.00	
3.02	2.59	
7.07	4.43	
7.30	7.14	
6.43	3.55	
2.99	1.65	
8.05	8.64	
4.13	5.18	
8.56	2.14	
7.42	0.75	
3.49	3.43	
3.66	8.92	
6.33	9.73	
3.03	1.82	
6.36	2.55	
6.11	9.29	
1.97	3.96	
3.83	9.34	
2.03	9.34	
3.27	1.37	
2.42	5.78	
2.98	2.27	
6.31	8.19	
1.23	2.07	
6.80	8.53	
2.61	8.09	
7.73	6.86	
3.93	3.92	
4.09	6.97	
8.08	2.33	
6.41	3.44	
5.45	9.19	
4.42	1.25	
5.97	9.01	
4.25	4.26	
1.48	1.20	
9.85	3.46	
7.15	0.30	
3.54	1.63	
2.68	2.54	
3.32	6.78	
9.27	6.07	
3.87	2.46	
5.34	1.67	
6.59	9.70	
5.14	6.38	
9.46	1.83	
7.24	2.77	
0.65	0.38	
6.11	2.70	
1.73	7.61	
9.01	5.37	
4.66	8.75	
2.05	5.99	
4.22	4.99	
3.79	3.47	
1.86	6.33	
2.16	2.19	
9.67	2.20	
0.71	5.81	
3.39	6.25	
2.97	8.48	
1.51	1.18	
9.81	1.97	
3.57	8.69	
2.86	5.83	
4.36	9.58	
8.99	0.91	
2.49	9.07	
4.57	6.05	
0.92	2.72	
5.64	1.70	
4.58	9.19	
9.83	4.03	
4.87	6.99	
8.43	8.04	
3.93	3.76	
2.76	8.22	
2.05	8.30	
7.05	1.19	
0.02	7.41	
1.10	5.23	
4.67	2.04	
0.30	8.19	
9.65	9.71	
6.77	6.47	
5.66	3.14	
5.32	4.66	
3.73	8.19	
0.15	7.66	
3.07	7.73	
3.36	4.28	
9.80	2.01	
4.34	4.34	
6.59	0.03	
9.92	9.20	
3.72	1.19	
8.72	8.95	
1.00	0.86	
9.62	8.43	
6.69	9.05	
3.38	7.84	
3.72	6.44	
8.66	3.53	
5.83	7.79	
8.41	8.62	
6.27	8.96	
0.19	3.52	
9.48	9.87	
4.81	1.25	
1.77	2.51	
0.45	3.47	
0.61	0.13	
6.02	8.39	
3.24	0.75	
6.11	3.68	
4.39	6.20	
1.70	3.21	
0.01	5.14	
5.51	8.83	
8.26	7.38	
7.83	5.35	
1.82	4.95	
9.30	9.02	
5.68	4.25	
9.77	8.18	
2.94	2.90	
8.22	7.11	
6.81	4.33	
7.45	3.00	
1.03	2.67	
8.48	9.36	
2.29	1.19	
4.06	8.34	
7.86	7.09	
7.44	8.61	
8.45	7.05	
2.65	5.12	
1.83	8.27	
5.15	2.11	
5.07	1.44	
7.00	0.69	
4.29	3.60	
9.37	8.25	
8.99	0.94	
5.91	7.50	
4.48	3.63	
4.63	9.25	
9.75	7.59	
2.70	4.61	
0.41	0.92	
8.01	9.02	
5.53	5.89	
3.69	2.53	
5.21	0.95	
7.12	8.40	
0.55	1.09	
2.59	4.76	
1.35	8.97	
8.07	1.90	
7.27	3.70	
9.62	1.59	
7.38	9.04	
3.78	3.01	
9.43	7.71	
7.25	4.27	
4.41	4.04	
5.50	7.51	
4.46	2.78	
6.37	0.39	
2.06	8.03	
2.90	6.60	
6.06	2.62	
9.68	3.38	
6.17	4.60	
0.52	4.33	
0.61	4.97	
1.37	2.08	
2.92	7.62	
1.06	6.19	
3.35	0.30	
4.66	8.31	
6.58	3.14	
8.19	8.43	
2.71	9.69	
1.29	3.23	
0.69	3.72	
4.36	9.74	
3.81	4.10	
9.61	5.60	
4.86	8.99	
1.49	9.98	
4.75	0.26	
0.34	7.67	
1.89	8.69	
4.67	2.74	
1.39	0.61	
1.59	6.74	
2.44	7.09	
2.04	1.16	
9.36	7.45	
7.30	3.20	
7.06	9.94	
5.92	8.92	
4.12	3.68	
5.63	8.13	
7.69	7.79	
3.23	0.85	
2.58	5.30	
6.42	6.11	
3.39	2.07	
5.45	0.01	
2.34	3.18	
9.38	1.46	
7.65	2.52	
0.99	0.77	
6.83	4.09	
7.03	8.56	
6.74	7.47	
5.38	9.62	
7.62	3.54	
9.02	9.37	
1.65	0.57	
7.04	8.35	
7.04	5.58	
7.00	3.87	
8.07	0.40	
9.04	6.26	
7.38	6.93	
1.47	1.53	
1.83	1.72	
9.70	1.11	
4.95	5.54	
4.96	4.57	
9.36	9.54	
7.37	0.41	
0.09	6.25	
7.87	6.01	
5.59	9.98	
7.23	7.71	
6.54	8.36	
6.30	8.38	
3.82	4.03	
0.48	0.70	
6.18	2.82	
3.35	1.04	
4.93	3.16	
8.75	0.52	
7.65	9.03	
7.98	6.99	
5.61	7.94	
9.13	4.23	
9.68	3.74	
8.15	2.11	
7.77	3.53	
7.61	4.87	
2.81	7.23	
7.14	2.72	
3.97	8.32	
1.33	5.95	
5.36	4.08	
4.94	9.41	
6.06	4.44	
2.42	9.87	
2.12	8.79	
8.45	8.01	
6.68	1.59	
8.93	2.15	
6.73	8.68	
7.48	0.66	
5.95	7.82	
0.50	5.84	
1.39	9.17	
5.29	2.80	
8.04	3.55	
9.29	3.08	
9.54	8.81	
5.57	4.21	
4.79	7.80	
8.95	3.28	
0.42	4.39	
9.73	4.70	
6.21	7.70	
6.95	9.63	
6.04	8.41	
1.27	7.63	
0.01	5.21	
8.22	8.59	
4.43	4.04	
6.24	7.07	
4.94	7.24	
0.34	9.14	
4.86	5.18	
1.41	6.49	
5.04	8.08	
3.23	1.21	
3.67	1.54	
4.26	9.92	
4.78	5.33	
8.60	5.29	
1.60	1.34	
1.41	8.59	
6.99	3.13	
7.06	7.48	
6.17	6.68	
4.52	8.70	
8.65	9.02	
3.32	7.11	
5.02	9.10	
5.37	8.58	
1.39	3.20	
2.10	6.09	
8.69	5.33	
4.13	5.85	
6.85	1.50	
0.43	2.12	
3.93	5.89	
7.45	7.76	
8.72	5.74	
3.83	0.08	
0.80	1.41	
5.51	0.31	
6.48	7.96	
7.07	8.48	
9.78	4.35	
9.55	4.45	
7.92	7.15	
2.06	0.48	
7.15	6.07	
4.09	9.84	
0.25	9.81	
8.49	1.32	
9.81	1.91	
0.29	9.55	
1.86	8.20	
4.79	6.57	
2.87	9.10	
9.76	1.15	
9.75	2.46	
0.05	8.19	
6.01	5.29	
0.20	2.52	
9.57	5.43	
9.53	7.69	
7.19	7.56	
7.16	2.94	
8.11	1.53	
9.19	8.50	
4.58	4.55	
8.34	2.69	
0.55	3.39	
7.19	1.68	
0.18	6.67	
9.75	6.77	
7.03	2.56	
2.48	2.20	
1.20	2.00	
5.09	0.95	
5.92	3.08	
3.56	4.93	
7.63	7.88	
2.65	0.78	
3.34	9.20	
2.68	2.45	
6.89	0.74	
6.24	6.76	
1.45	1.12	
3.24	9.00	
9.19	9.19	
9.26	1.26	
9.84	4.84	
0.90	7.46	
9.50	7.96	
3.48	5.51	
7.60	5.13	
1.15	8.90	
4.56	2.69	
6.73	7.08	
5.62	2.76	
8.71	6.41	
5.99	8.03	
6.00	1.27	
1.35	9.89	
6.61	7.90	
2.93	4.35	
5.13	1.94	
0.82	9.74	
5.36	4.45	
0.22	0.20	
8.56	9.87	
5.08	9.59	
4.91	3.99	
0.54	1.00	
5.49	9.54	
0.78	8.12	
5.00	1.84	
1.53	6.10	
0.71	7.27	
7.24	1.07	
1.44	2.92	
1.40	9.56	
1.57	6.52	
4.55	1.41	
8.97	2.16	
8.89	1.98	
2.37	8.43	
0.03	2.92	
3.36	2.86	
6.21	3.50	
0.48	8.33	
2.88	8.28	
8.11	4.65	
5.79	0.60	
0.70	1.36	
8.93	5.69	
3.80	5.65	
4.43	1.49	
7.00	2.86	
0.63	0.10	
0.10	5.62	
0.75	7.94	
3.21	1.65	
9.16	7.99	
3.63	9.62	
4.47	3.32	
6.79	7.01	
8.56	6.92	
6.83	3.98	
8.48	9.57	
2.24	2.30	
4.09	3.62	
5.72	9.10	
7.13	8.04	
3.32	1.09	
9.51	6.97	
6.90	5.90	
6.79	1.79	
5.62	3.87	
0.52	4.62	
6.76	5.42	
7.12	9.32	
3.60	6.00	
4.08	4.55	
8.01	3.47	
4.03	2.42	
8.72	0.08	
5.88	5.34	
1.65	4.61	
7.78	2.99	
7.73	8.38	
0.62	1.48	
4.52	2.61	
2.30	6.45	
2.75	3.62	
2.38	2.48	
5.39	6.62	
4.00	1.90	
7.21	8.51	
4.75	7.03	
4.96	4.98	
1.31	1.28	
4.32	7.48	
3.02	6.11	
7.51	1.21	
8.21	2.93	
7.04	6.10	
3.14	1.23	
4.65	8.96	
7.85	6.75	
1.34	6.45	
4.57	6.63	
4.05	5.40	
4.65	1.27	
6.64	8.98	
6.90	6.76	
8.30	4.89	
5.98	4.93	
0.19	4.16	
2.40	2.76	
2.10	7.52	
6.71	6.89	
4.49	9.52	
9.18	4.28	
7.69	9.21	
2.85	4.56	
9.16	0.27	
2.28	5.46	
1.84	2.91	
2.48	8.26	
1.65	4.06	
2.34	6.22	
9.35	2.85	
5.20	5.25	
3.17	3.21	
4.10	2.87	
1.17	6.13	
3.44	8.32	
9.01	0.01	
9.48	4.08	
7.34	8.68	
1.55	6.46	
4.87	3.13	
2.44	1.19	
7.77	4.90	
1.37	7.61	
3.32	6.01	
5.34	4.13	
5.98	3.03	
4.97	6.10	
6.91	0.26	
9.08	6.55	
3.87	0.50	
8.32	9.69	
7.08	9.74	
1.68	6.74	
7.73	6.32	
1.61	3.94	
0.55	3.60	
2.51	2.86	
8.41	9.87	
4.87	3.75	
7.11	8.72	
2.05	3.99	
0.99	7.87	
9.83	4.73	
5.59	4.99	
9.19	0.62	
1.79	4.29	
1.44	9.46	
7.01	8.88	
0.97	0.94	
3.04	9.67	
5.05	6.02	
6.54	3.52	
1.87	1.75	
8.18	9.66	
7.83	9.07	
8.37	6.05	
2.51	5.23	
2.96	4.39	
5.20	5.74	
0.11	5.26	
9.77	5.35	
0.37	3.33	
5.93	1.67	
5.75	5.27	
3.34	0.26	
9.62	2.38	
1.86	4.47	
8.94	3.40	
5.64	9.43	
2.10	2.64	
0.55	4.77	
0.47	2.90	
5.09	6.80	
9.66	2.87	
2.11	7.46	
6.73	3.67	
4.78	3.70	
3.00	9.94	
3.43	7.99	
8.20	6.68	
1.28	8.05	
0.60	4.21	
5.96	1.40	
9.51	0.19	
0.97	8.21	
1.02	9.31	
5.43	4.10	
5.30	8.55	
3.46	3.26	
3.88	8.19	
4.52	0.87	
8.31	6.60	
4.32	3.07	
7.43	9.83	
1.90	2.21	
9.00	5.42	
1.99	4.75	
3.02	3.56	
3.76	9.52	
8.09	7.61	
5.97	4.10	
9.35	0.45	
6.13	8.18	
6.33	2.68	
6.05	3.43	
1.80	3.54	
9.04	1.03	
7.94	5.82	
4.80	9.47	
4.80	1.50	
6.09	7.32	
6.87	5.63	
8.13	7.79	
7.45	2.49	
5.18	4.72	
7.57	8.99	
0.97	2.31	
5.33	7.74	
9.20	4.26	
4.22	3.77	
7.99	1.42	
3.90	6.68	
7.28	0.97	
5.13	2.55	
1.45	4.30	
1.14	8.10	
0.40	5.06	
1.38	2.90	
0.95	3.90	
0.08	4.17	
7.16	1.29	
1.28	2.58	
2.38	5.23	
3.78	6.91	
8.25	6.55	
4.80	0.09	
5.63	0.29	
8.27	8.74	
0.53	8.15	
4.53	4.02	
3.45	3.54	
1.35	1.84	
4.31	7.91	
2.29	6.52	
6.10	3.99	
7.41	2.98	
9.71	9.56	
2.95	9.36	
9.06	2.88	
1.30	3.37	
0.59	9.47	
9.69	3.12	
3.45	8.15	
6.54	5.44	
7.12	3.33	
7.08	2.56	
1.52	9.53	
5.69	0.88	
0.26	3.70	
1.33	4.13	
1.77	0.50	
3.27	6.93	
4.40	6.08	
9.15	3.41	
1.09	5.94	
4.07	0.34	
6.40	3.48	
9.32	3.47	
3.54	6.73	
2.21	0.85	
2.16	2.01	
3.67	7.17	
7.98	5.14	
8.80	8.65	
4.06	2.59	
6.53	8.97	
9.44	7.25	
8.52	2.72	
5.43	6.29	
4.17	4.65	
1.20	1.18	
8.04	9.49	
0.35	3.35	
8.49	9.41	
7.57	2.51	
1.51	3.69	
9.80	8.34	
1.37	7.57	
9.38	0.54	
1.15	5.83	
7.78	6.64	
8.99	9.53	
7.08	1.78	
3.15	3.25	
3.13	9.67	
7.52	4.26	
8.51	9.47	
1.72	4.07	
5.75	8.95	
4.46	7.74	
1.24	0.33	
6.80	6.03	
8.04	1.55	
2.10	0.80	
1.54	2.40	
3.08	4.67	
5.16	1.85	
2.23	1.79	
4.87	0.23	
0.85	7.62	
9.98	7.39	
3.80	2.42	
4.94	6.23	
1.40	4.55	
1.25	8.55	
7.47	7.26	
1.25	9.46	
2.44	4.61	
5.99	4.83	
3.77	0.29	
7.17	5.65	
1.28	5.90	
9.52	2.71	
3.98	3.88	
3.40	4.67	
6.22	3.63	
9.14	2.54	
5.18	8.67	
4.02	4.43	
8.91	6.75	
9.93	4.59	
3.79	4.73	
4.78	2.24	
3.13	4.56	
3.63	6.79	
4.02	7.40	
5.95	7.68	
7.76	8.08	
4.13	9.22	
0.47	3.29	
4.41	2.98	
4.29	2.81	
5.50	2.73	
6.29	4.74	
2.23	0.07	
1.82	2.49	
0.99	2.00	
1.31	3.31	
1.42	5.17	
4.80	5.68	
4.11	5.36	
6.36	5.54	
7.11	5.08	
1.37	9.55	
5.15	6.42	
3.25	6.58	
3.96	1.18	
2.72	7.89	
9.16	5.28	
1.70	9.85	
2.83	0.14	
6.26	2.69	
3.87	9.00	
7.59	3.50	
7.63	2.49	
7.97	1.17	
8.50	4.16	
8.87	6.72	
4.54	2.87	
1.79	2.75	
6.97	6.49	
8.51	1.56	
8.19	8.27	
6.37	2.89	
1.49	4.90	
5.81	8.54	
2.21	3.13	
2.09	3.05	
4.94	0.32	
0.39	6.60	
3.77	2.34	
3.63	8.92	
3.10	1.52	
5.38	0.59	
4.35	6.23	
6.03	1.15	
0.20	3.21	
8.87	2.00	
1.49	3.65	
4.45	5.52	
3.65	3.83	
5.29	1.01	
8.73	1.96	
0.69	2.14	
6.60	3.08	
0.76	0.64	
3.47	5.29	
1.60	5.29	
9.19	1.78	
9.15	6.07	
4.97	4.72	
7.39	8.60	
1.98	9.09	
7.69	4.81	
7.25	6.88	
0.10	2.30	
7.60	4.53	
4.02	5.90	
4.05	9.51	
5.19	2.07	
8.98	5.02	
8.57	8.85	
5.66	5.50	
1.40	1.30	
